model_key,model_group,provider,model_id,variant,batch,seed,k,n_reference,n_query,n_parsed,n_correct,accuracy,invalid_rate,normalization_mode,reasoning_tokens,prompt_tokens,completion_tokens,total_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,cache_hit_rate,cost_status,estimated_cost_cny,uncached_upper_bound_cny,status,parse_ok,parse_method,source_file,copied_from,copied_from_sha256,request_extra,copied_from,copied_from_sha256,request_extra,record_level,cotton_n,cotton_correct,cotton_accuracy,dacron_n,dacron_correct,dacron_accuracy,dacron-cotton_n,dacron-cotton_correct,dacron-cotton_accuracy,spandex_n,spandex_correct,spandex_accuracy,silk_n,silk_correct,silk_accuracy,cotton_hemp30_n,cotton_hemp30_correct,cotton_hemp30_accuracy,flax_cotton25_n,flax_cotton25_correct,flax_cotton25_accuracy,poly_pa15_n,poly_pa15_correct,poly_pa15_accuracy
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T3,7,5,40,200,200,200,1.0,0.0,reference_zscore,0,59007,2530,61537,0,59007,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T3_s7_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T1,42,1,8,232,232,232,1.0,0.0,reference_zscore,0,53577,2764,56341,0,53577,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T1_s42_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T1,42,3,24,216,216,216,1.0,0.0,reference_zscore,0,53394,2566,55960,0,53394,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T1_s42_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T1,42,5,40,200,200,200,1.0,0.0,reference_zscore,0,53586,2302,55888,0,53586,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T1_s42_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T2,42,1,8,232,232,232,1.0,0.0,reference_zscore,0,53454,2764,56218,0,53454,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T2_s42_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T2,42,3,24,216,216,216,1.0,0.0,reference_zscore,0,53706,2500,56206,0,53706,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T2_s42_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T2,42,5,40,200,200,200,1.0,0.0,reference_zscore,0,53613,2300,55913,0,53613,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T2_s42_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T3,42,1,8,232,232,232,1.0,0.0,reference_zscore,0,53458,2696,56154,0,53458,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T3_s42_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T3,42,3,24,216,216,216,1.0,0.0,reference_zscore,0,53300,2566,55866,0,53300,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T3_s42_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash,"Gemini 2.5 Flash (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash,A2_fft16,T3,42,5,40,200,200,200,1.0,0.0,reference_zscore,0,53387,2368,55755,0,53387,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash/A2_fft16_T3_s42_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,100013,0,0,240,240,240,1.0,0.0,none_raw_fft16,0,65333,2863,68196,0,65333,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s100013_k0.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k0.json,7225f0f7c4da6e0bc3972af5bbd538206f57d760202bd81f92041625ad7508db,,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k0.json,7225f0f7c4da6e0bc3972af5bbd538206f57d760202bd81f92041625ad7508db,,model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,100013,1,8,232,232,232,1.0,0.0,reference_zscore,0,53442,2764,56206,0,53442,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s100013_k1.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k1.json,9fa66ced37a92bd134dcdc357ad695d1b44d2febaa7d3ad76a5beafd12e14a72,,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k1.json,9fa66ced37a92bd134dcdc357ad695d1b44d2febaa7d3ad76a5beafd12e14a72,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,100013,3,24,216,216,216,1.0,0.0,reference_zscore,0,53368,2566,55934,0,53368,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s100013_k3.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k3.json,999e815ccf147e7f81a70c87369dbbdaed2ab1fa6aa0ef2d899e329ea5b9718b,,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k3.json,999e815ccf147e7f81a70c87369dbbdaed2ab1fa6aa0ef2d899e329ea5b9718b,,model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,100013,5,40,200,200,200,1.0,0.0,reference_zscore,0,58959,2532,61491,0,58959,0.0,unavailable,,,done,True,,results/gemini25_flash_lite/A2_fft16_T1_s100013_k5.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k5.json,41f9fec1ea5aa2e1d24e095d584a2d66c7bafd56fc0ddf6a3a629b38621e9255,,k_sweep/results/gemini25_flash_lite/A2_fft16_T1_s100013_k5.json,41f9fec1ea5aa2e1d24e095d584a2d66c7bafd56fc0ddf6a3a629b38621e9255,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,100013,0,0,240,240,90,0.375,0.0,none_raw_fft16,0,64997,2833,67830,0,64997,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s100013_k0.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k0.json,1a1ffcf39f3fa3d3a83654f5be4188fd4dd54119906b92580a6355a042e7466a,,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k0.json,1a1ffcf39f3fa3d3a83654f5be4188fd4dd54119906b92580a6355a042e7466a,,model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,100013,1,8,232,232,232,1.0,0.0,reference_zscore,0,53478,2764,56242,0,53478,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s100013_k1.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k1.json,4271143e93859d435a1479cafa909ba6cb72df9efcb6dabfc30c5f03439a0fa5,,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k1.json,4271143e93859d435a1479cafa909ba6cb72df9efcb6dabfc30c5f03439a0fa5,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,100013,3,24,216,216,216,1.0,0.0,reference_zscore,0,53498,2566,56064,0,53498,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s100013_k3.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k3.json,94b22213ff0d21e99a39f11337c134d092f883d3709f09567ec711015d9041cb,,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k3.json,94b22213ff0d21e99a39f11337c134d092f883d3709f09567ec711015d9041cb,,model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,100013,5,40,200,200,200,1.0,0.0,reference_zscore,0,59028,2532,61560,0,59028,0.0,unavailable,,,done,True,,results/gemini25_flash_lite/A2_fft16_T2_s100013_k5.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k5.json,08ab9a24acea65f78fc75422bd5f6df8487ff29318c4975cd63cd02af92d5fd5,,k_sweep/results/gemini25_flash_lite/A2_fft16_T2_s100013_k5.json,08ab9a24acea65f78fc75422bd5f6df8487ff29318c4975cd63cd02af92d5fd5,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,100013,0,0,240,240,230,0.9583333333333334,0.0,none_raw_fft16,0,64534,2863,67397,0,64534,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s100013_k0.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k0.json,caf1a8dd771be2b9351c972fd153351105bdee66417d9e9aa97e382ab06df908,,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k0.json,caf1a8dd771be2b9351c972fd153351105bdee66417d9e9aa97e382ab06df908,,model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,20,0.6666666666666666,30,30,1.0,30,30,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,100013,1,8,232,232,232,1.0,0.0,reference_zscore,0,53481,2764,56245,0,53481,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s100013_k1.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k1.json,a26171eb63d13a77402cfb1610e7926c231d028c0a19cae5f09046de0d53eab0,,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k1.json,a26171eb63d13a77402cfb1610e7926c231d028c0a19cae5f09046de0d53eab0,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,100013,3,24,216,216,216,1.0,0.0,reference_zscore,0,53319,2566,55885,0,53319,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s100013_k3.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k3.json,31b53d1b7d3de47d60c713d79b96232846d250fed2d56dd8a8deb6331b08e626,,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k3.json,31b53d1b7d3de47d60c713d79b96232846d250fed2d56dd8a8deb6331b08e626,,model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,100013,5,40,200,200,200,1.0,0.0,reference_zscore,0,53430,2368,55798,0,53430,0.0,unavailable,,,done,True,,results/gemini25_flash_lite/A2_fft16_T3_s100013_k5.json,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k5.json,e59c3a4f0d03b947bdb174cb4ad0211efca282129a24291cc6bbec224d4171f1,,k_sweep/results/gemini25_flash_lite/A2_fft16_T3_s100013_k5.json,e59c3a4f0d03b947bdb174cb4ad0211efca282129a24291cc6bbec224d4171f1,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,7,1,8,232,232,227,0.978448275862069,0.0,reference_zscore,0,53403,2759,56162,0,53403,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s7_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,24,0.8275862068965517,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,7,3,24,216,216,216,1.0,0.0,reference_zscore,0,53489,2566,56055,0,53489,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s7_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,7,5,40,200,200,200,1.0,0.0,reference_zscore,0,53420,2368,55788,0,53420,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s7_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,7,1,8,232,232,232,1.0,0.0,reference_zscore,0,58878,2967,61844,0,58878,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s7_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,7,3,24,216,216,216,1.0,0.0,reference_zscore,0,53417,2566,55983,0,53417,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s7_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,7,5,40,200,200,195,0.975,0.0,reference_zscore,0,53339,2358,55697,0,53339,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s7_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,20,0.8,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,7,1,8,232,232,232,1.0,0.0,reference_zscore,0,52564,2764,55328,0,52564,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s7_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,7,3,24,216,216,216,1.0,0.0,reference_zscore,0,53472,2566,56038,0,53472,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s7_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,7,5,40,200,200,199,0.995,0.0,reference_zscore,0,59007,2529,61536,0,59007,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s7_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,24,0.96,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,42,1,8,232,232,232,1.0,0.0,reference_zscore,0,53576,2764,56340,0,53576,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s42_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,42,3,24,216,216,216,1.0,0.0,reference_zscore,0,53393,2566,55959,0,53393,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s42_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T1,42,5,40,200,200,200,1.0,0.0,reference_zscore,0,53510,2368,55878,0,53510,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T1_s42_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,42,1,8,232,232,232,1.0,0.0,reference_zscore,0,53453,2764,56217,0,53453,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s42_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,42,3,24,216,216,213,0.9861111111111112,0.0,reference_zscore,0,59271,2757,62028,0,59271,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s42_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,24,0.8888888888888888,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T2,42,5,40,200,200,195,0.975,0.0,reference_zscore,0,59169,2547,61716,0,59169,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T2_s42_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,20,0.8,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,42,1,8,232,232,232,1.0,0.0,reference_zscore,0,53382,2764,56146,0,53382,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s42_k1.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,42,3,24,216,216,216,1.0,0.0,reference_zscore,0,53299,2566,55865,0,53299,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s42_k3.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gemini25_flash_lite,"Gemini 2.5 Flash Lite (QuickRouter, thinking off)",quickrouter,gemini-2.5-flash-lite,A2_fft16,T3,42,5,40,200,200,200,1.0,0.0,reference_zscore,0,53386,2368,55754,0,53386,0.0,unavailable,,,done,True,indexed_json,results/gemini25_flash_lite/A2_fft16_T3_s42_k5.json,,,{'thinking_budget': 0},,,{'thinking_budget': 0},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
claude_haiku_45,"Claude Haiku 4.5 (QuickRouter, thinking off)",quickrouter,claude-haiku-4-5-20251001,A2_fft16,T1,100013,0,0,240,240,30,0.125,0.0,none_raw_fft16,0,28252,1437,29689,0,28252,0.0,unavailable,,,done,True,indexed_json,results/claude_haiku_45/A2_fft16_T1_s100013_k0.json,k_sweep/results/claude_haiku_45/A2_fft16_T1_s100013_k0.json,e95589ed2b4f63462ec25c06c9ed9a9aaaddba4d3a2a8c46f6fd5396c30a6a5d,,k_sweep/results/claude_haiku_45/A2_fft16_T1_s100013_k0.json,e95589ed2b4f63462ec25c06c9ed9a9aaaddba4d3a2a8c46f6fd5396c30a6a5d,,model-batch-seed-k,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,30,1.0
claude_haiku_45,"Claude Haiku 4.5 (QuickRouter, thinking off)",quickrouter,claude-haiku-4-5-20251001,A2_fft16,T1,100013,1,8,232,232,232,1.0,0.0,reference_zscore,0,24737,1476,26213,0,24737,0.0,unavailable,,,done,True,indexed_json,results/claude_haiku_45/A2_fft16_T1_s100013_k1.json,k_sweep/results/claude_haiku_45/A2_fft16_T1_s100013_k1.json,5f464ec7ad70ae529b3067fe1bae3c442b06383da8393c6d5c939d781516a12e,,k_sweep/results/claude_haiku_45/A2_fft16_T1_s100013_k1.json,5f464ec7ad70ae529b3067fe1bae3c442b06383da8393c6d5c939d781516a12e,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
claude_haiku_45,"Claude Haiku 4.5 (QuickRouter, thinking off)",quickrouter,claude-haiku-4-5-20251001,A2_fft16,T1,100013,3,24,216,216,207,0.9583333333333334,0.0,reference_zscore,0,24739,1388,26127,0,24739,0.0,unavailable,,,done,True,indexed_json,results/claude_haiku_45/A2_fft16_T1_s100013_k3.json,k_sweep/results/claude_haiku_45/A2_fft16_T1_s100013_k3.json,7439fcf50db3ccbe0e710dbb69a727e2e395e1f22f5f1e07be215fec462a1e0d,,k_sweep/results/claude_haiku_45/A2_fft16_T1_s100013_k3.json,7439fcf50db3ccbe0e710dbb69a727e2e395e1f22f5f1e07be215fec462a1e0d,,model-batch-seed-k,27,27,1.0,27,18,0.6666666666666666,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
